-2.59727E-07,-3.61845E-07,-4.60844E-07,-5.56713E-07,-6.49445E-07,-7.39033E-07,-8.25471E-07,-9.08753E-07,-9.88874E-07,-1.06583E-06,-1.13962E-06,-1.21023E-06,-1.27767E-06,-1.34194E-06,-1.40303E-06,-1.46095E-06,-1.51569E-06,-1.56727E-06,-1.61567E-06,-1.66091E-06,-1.703E-06,-1.74193E-06,-1.77771E-06,-1.81035E-06,-1.83985E-06,-1.86624E-06,-1.88951E-06,-1.90967E-06,-1.92675E-06,-1.94074E-06,-1.95166E-06,-1.95953E-06,-1.96436E-06,-1.96616E-06,-1.96496E-06,-1.96076E-06,-1.95358E-06,-1.94344E-06,-1.93037E-06,-1.91437E-06,-1.89546E-06,-1.87368E-06,-1.84903E-06,-1.82154E-06,-1.79123E-06,-1.75812E-06,-1.72224E-06,-1.6836E-06,-1.64223E-06,-1.59816E-06,-1.5514E-06,-1.50199E-06,-1.44994E-06,-1.39528E-06,-1.33803E-06,-1.27823E-06,-1.21589E-06,-1.15104E-06,-1.08371E-06,-1.01392E-06,-9.41692E-07,-8.67061E-07,-7.90049E-07,-7.10682E-07,-6.28986E-07,-5.44985E-07,-4.58707E-07,-3.70177E-07,-2.79421E-07,-1.86464E-07,-9.13316E-08,5.95057E-09,1.05357E-07,2.06863E-07,3.10443E-07,4.16073E-07,5.23727E-07,6.33381E-07,7.4501E-07,8.58591E-07,9.74098E-07,1.09151E-06,1.2108E-06,1.33194E-06,1.45492E-06,1.5797E-06,1.70628E-06,1.83461E-06,1.96468E-06,2.09647E-06,2.22996E-06,2.36511E-06,2.50192E-06,2.64035E-06,2.78039E-06,2.92201E-06,3.06519E-06,3.20992E-06,3.35616E-06,3.5039E-06,3.65311E-06,3.80378E-06,3.95587E-06,4.10938E-06,4.26428E-06,4.42055E-06,4.57817E-06,4.73711E-06,4.89736E-06,5.05889E-06,5.22168E-06,5.38572E-06,5.55098E-06,5.71743E-06,5.88506E-06,6.05385E-06,6.22378E-06,6.39482E-06,6.56695E-06,6.74016E-06,6.91441E-06,7.08969E-06,7.26598E-06,7.44326E-06,7.6215E-06,7.80069E-06,7.9808E-06,8.1618E-06,8.34369E-06,8.52644E-06,8.71002E-06,8.89441E-06,9.0796E-06,9.26557E-06,9.45228E-06,9.63973E-06,9.82788E-06,1.00167E-05,1.02062E-05,1.03964E-05,1.05872E-05,1.07786E-05,1.09705E-05,1.11631E-05,1.13562E-05,1.15498E-05,1.17439E-05,1.19385E-05,1.21336E-05,1.23291E-05,1.2525E-05,1.27214E-05,1.29182E-05,1.31153E-05,1.33128E-05,1.35106E-05,1.37088E-05,1.39072E-05,1.4106E-05,1.4305E-05,1.45044E-05,1.47039E-05,1.49037E-05,1.51037E-05,1.53039E-05,1.55043E-05,1.57048E-05,1.59056E-05,1.61065E-05,1.63075E-05,1.65087E-05,1.67099E-05,1.69113E-05,1.71128E-05,1.73143E-05,1.7516E-05,1.77177E-05,1.79194E-05,1.81213E-05,1.83231E-05,1.8525E-05,1.87269E-05,1.89288E-05,1.91307E-05,1.93326E-05,1.95345E-05,1.97364E-05,1.99383E-05,2.01402E-05,2.0342E-05,2.05437E-05,2.07455E-05,2.09471E-05,2.11487E-05,2.13502E-05,2.15517E-05,2.17531E-05,2.19543E-05,2.21555E-05,2.23566E-05,2.25576E-05,2.27584E-05,2.29591E-05,2.31597E-05,2.33602E-05,2.35604E-05,2.37606E-05,2.39605E-05,2.41603E-05,2.43599E-05,2.45592E-05,2.47584E-05,2.49574E-05,2.51561E-05,2.53545E-05,2.55527E-05,2.57506E-05,2.59482E-05,2.61456E-05,2.63426E-05,2.65392E-05,2.67355E-05,2.69315E-05,2.7127E-05,2.73221E-05,2.75168E-05,2.77111E-05,2.79049E-05,2.80982E-05,2.8291E-05,2.84833E-05,2.8675E-05,2.88661E-05,2.90566E-05,2.92465E-05,2.94357E-05,2.96243E-05,2.98121E-05,2.99992E-05,3.01855E-05,3.03711E-05,3.05558E-05,3.07396E-05,3.09226E-05,3.11046E-05,3.12857E-05,3.14659E-05,3.1645E-05,3.1823E-05,3.2E-05,3.21759E-05,3.23506E-05,3.25241E-05,3.26964E-05,3.28675E-05,3.30373E-05,3.32057E-05,3.33728E-05,3.35385E-05,3.37027E-05,3.38655E-05,3.40268E-05,3.41865E-05,3.43446E-05,3.45011E-05,3.4656E-05,3.48092E-05,3.49606E-05,3.51103E-05,3.52581E-05,3.54041E-05,3.55482E-05,3.56904E-05,3.58307E-05,3.59689E-05,3.61052E-05,3.62393E-05,3.63714E-05,3.65013E-05,3.6629E-05,3.67546E-05,3.68778E-05,3.69988E-05,3.71175E-05,3.72338E-05,3.73478E-05,3.74593E-05,3.75684E-05,3.76749E-05,3.7779E-05,3.78805E-05,3.79794E-05,3.80757E-05,3.81694E-05,3.82603E-05,3.83486E-05,3.84341E-05,3.85168E-05,3.85967E-05,3.86738E-05,3.87481E-05,3.88194E-05,3.88878E-05,3.89533E-05,3.90158E-05,3.90753E-05,3.91317E-05,3.91852E-05,3.92355E-05,3.92827E-05,3.93268E-05,3.93677E-05,3.94054E-05,3.944E-05,3.94713E-05,3.94993E-05,3.95241E-05,3.95456E-05,3.95637E-05,3.95786E-05,3.959E-05,3.95981E-05,3.96027E-05,3.9604E-05,3.96018E-05,3.95961E-05,3.9587E-05,3.95744E-05,3.95583E-05,3.95386E-05,3.95154E-05,3.94886E-05,3.94583E-05,3.94244E-05,3.93868E-05,3.93457E-05,3.93009E-05,3.92525E-05,3.92005E-05,3.91448E-05,3.90854E-05,3.90224E-05,3.89557E-05,3.88853E-05,3.88112E-05,3.87334E-05,3.86519E-05,3.85668E-05,3.84779E-05,3.83852E-05,3.82889E-05,3.81889E-05,3.80852E-05,3.79778E-05,3.78666E-05,3.77518E-05,3.76333E-05,3.75111E-05,3.73853E-05,3.72557E-05,3.71225E-05,3.69857E-05,3.68453E-05,3.67012E-05,3.65535E-05,3.64023E-05,3.62475E-05,3.60891E-05,3.59272E-05,3.57618E-05,3.5593E-05,3.54206E-05,3.52448E-05,3.50657E-05,3.48831E-05,3.46972E-05,3.45079E-05,3.43154E-05,3.41196E-05,3.39206E-05,3.37184E-05,3.3513E-05,3.33045E-05,3.30929E-05,3.28783E-05,3.26607E-05,3.24401E-05,3.22166E-05,3.19902E-05,3.1761E-05,3.1529E-05,3.12942E-05,3.10568E-05,3.08167E-05,3.0574E-05,3.03288E-05,3.00811E-05,2.98309E-05,2.95783E-05,2.93234E-05,2.90662E-05,2.88067E-05,2.85451E-05,2.82813E-05,2.80154E-05,2.77476E-05,2.74777E-05,2.7206E-05,2.69324E-05,2.66569E-05,2.63798E-05,2.61009E-05,2.58205E-05,2.55384E-05,2.52549E-05,2.49698E-05,2.46834E-05,2.43956E-05,2.41066E-05,2.38163E-05,2.35248E-05,2.32322E-05,2.29385E-05,2.26438E-05,2.23481E-05,2.20515E-05,2.17541E-05,2.14559E-05,2.11569E-05,2.08573E-05,2.0557E-05,2.02561E-05,1.99547E-05,1.96528E-05,1.93504E-05,1.90477E-05,1.87446E-05,1.84412E-05,1.81376E-05,1.78338E-05,1.75298E-05,1.72257E-05,1.69216E-05,1.66175E-05,1.63134E-05,1.60094E-05,1.57055E-05,1.54018E-05,1.50983E-05,1.4795E-05,1.4492E-05,1.41894E-05,1.38872E-05,1.35853E-05,1.32839E-05,1.29831E-05,1.26827E-05,1.2383E-05,1.20838E-05,1.17854E-05,1.14876E-05,1.11905E-05,1.08943E-05,1.05988E-05,1.03042E-05,1.00105E-05,9.71778E-06,9.42599E-06,9.13522E-06,8.84549E-06,8.55686E-06,8.26936E-06,7.98302E-06,7.6979E-06,7.41403E-06,7.13145E-06,6.85021E-06,6.57034E-06,6.29188E-06,6.01488E-06,5.73937E-06,5.46541E-06,5.19303E-06,4.92228E-06,4.6532E-06,4.38584E-06,4.12023E-06,3.85643E-06,3.59447E-06,3.33441E-06,3.07629E-06,2.82015E-06,2.56605E-06,2.31403E-06,2.06413E-06,1.81641E-06,1.57091E-06,1.32768E-06,1.08676E-06,8.48218E-07,6.12087E-07,3.78421E-07,1.47267E-07,-8.13243E-08,-3.07305E-07,-5.30625E-07,-7.51236E-07,-9.69089E-07,-1.18414E-06,-1.39633E-06,-1.60561E-06,-1.81195E-06,-2.01529E-06,-2.21557E-06,-2.41277E-06,-2.60682E-06,-2.79769E-06,-2.98533E-06,-3.16969E-06,-3.35073E-06,-3.52841E-06,-3.70268E-06,-3.87351E-06,-4.04084E-06,-4.20465E-06,-4.3649E-06,-4.52153E-06,-4.67453E-06,-4.82386E-06,-4.96948E-06,-5.11135E-06,-5.24945E-06,-5.38375E-06,-5.51422E-06,-5.64083E-06,-5.76356E-06,-5.88238E-06,-5.99727E-06,-6.10821E-06,-6.21519E-06,-6.31817E-06,-6.41716E-06,-6.51213E-06,-6.60308E-06,-6.68999E-06,-6.77285E-06,-6.85167E-06,-6.92642E-06,-6.99712E-06,-7.06377E-06,-7.12635E-06,-7.18488E-06,-7.23936E-06,-7.28979E-06,-7.3362E-06,-7.37857E-06,-7.41694E-06,-7.45131E-06,-7.4817E-06,-7.50813E-06,-7.53062E-06,-7.54918E-06,-7.56385E-06,-7.57464E-06,-7.58159E-06,-7.58472E-06,-7.58405E-06,-7.57964E-06,-7.57149E-06,-7.55966E-06,-7.54417E-06,-7.52507E-06,-7.50238E-06,-7.47616E-06,-7.44643E-06,-7.41325E-06,-7.37666E-06,-7.33669E-06,-7.2934E-06,-7.24684E-06,-7.19704E-06,-7.14405E-06,-7.08793E-06,-7.02872E-06,-6.96648E-06,-6.90125E-06,-6.83308E-06,-6.76202E-06,-6.68814E-06,-6.61147E-06,-6.53207E-06,-6.44999E-06,-6.36528E-06,-6.278E-06,-6.18821E-06,-6.09594E-06,-6.00125E-06,-5.90421E-06,-5.80485E-06,-5.70323E-06,-5.5994E-06,-5.49342E-06,-5.38532E-06,-5.27518E-06,-5.16302E-06,-5.04891E-06,-4.93289E-06,-4.81502E-06,-4.69533E-06,-4.57388E-06,-4.45071E-06,-4.32587E-06,-4.19941E-06,-4.07136E-06,-3.94178E-06,-3.81071E-06,-3.67818E-06,-3.54425E-06,-3.40895E-06,-3.27233E-06,-3.13442E-06,-2.99526E-06,-2.8549E-06,-2.71337E-06,-2.5707E-06,-2.42694E-06,-2.28211E-06,-2.13627E-06,-1.98943E-06,-1.84163E-06,-1.69292E-06,-1.54331E-06,-1.39284E-06,-1.24155E-06,-1.08947E-06,-9.36623E-07,-7.83043E-07,-6.28761E-07,-4.73806E-07,-3.18207E-07,-1.61994E-07,-5.19589E-09,1.5216E-07,3.10044E-07,4.68429E-07,6.27287E-07,7.86591E-07,9.46311E-07,1.10642E-06,1.26689E-06,1.4277E-06,1.58882E-06,1.75021E-06,1.91186E-06,2.07374E-06,2.23581E-06,2.39805E-06,2.56044E-06,2.72293E-06,2.88552E-06,3.04816E-06,3.21084E-06,3.37351E-06,3.53616E-06,3.69876E-06,3.86127E-06,4.02366E-06,4.18591E-06,4.348E-06,4.50988E-06,4.67153E-06,4.83291E-06,4.99401E-06,5.15479E-06,5.31522E-06,5.47527E-06,5.6349E-06,5.7941E-06,5.95283E-06,6.11106E-06,6.26876E-06,6.4259E-06,6.58245E-06,6.73838E-06,6.89367E-06,7.04828E-06,7.20219E-06,7.35537E-06,7.50779E-06,7.65942E-06,7.81024E-06,7.96022E-06,8.10933E-06,8.25756E-06,8.40488E-06,8.55126E-06,8.69668E-06,8.84112E-06,8.98457E-06,9.12699E-06,9.26837E-06,9.4087E-06,9.54796E-06,9.68612E-06,9.82319E-06,9.95914E-06,1.0094E-05,1.02276E-05,1.03602E-05,1.04916E-05,1.06218E-05,1.07509E-05,1.08788E-05,1.10055E-05,1.11311E-05,1.12554E-05,1.13787E-05,1.15008E-05,1.16217E-05,1.17415E-05,1.18601E-05,1.19776E-05,1.20941E-05,1.22094E-05,1.23237E-05,1.24369E-05,1.2549E-05,1.26602E-05,1.27704E-05,1.28796E-05,1.29878E-05,1.30952E-05,1.32017E-05,1.33074E-05,1.34122E-05,1.35163E-05,1.36197E-05,1.37224E-05,1.38244E-05,1.39258E-05,1.40266E-05,1.41269E-05,1.42268E-05,1.43262E-05,1.44252E-05,1.45239E-05,1.46223E-05,1.47205E-05,1.48185E-05,1.49164E-05,1.50143E-05,1.51121E-05,1.521E-05,1.53079E-05,1.54061E-05,1.55044E-05,1.5603E-05,1.5702E-05,1.58013E-05,1.59011E-05,1.60014E-05,1.61022E-05,1.62037E-05,1.63059E-05,1.64088E-05,1.65125E-05,1.6617E-05,1.67225E-05,1.68289E-05,1.69363E-05,1.70448E-05,1.71545E-05,1.72653E-05,1.73774E-05,1.74907E-05,1.76053E-05,1.77214E-05,1.78388E-05,1.79578E-05,1.80782E-05,1.82002E-05,1.83238E-05,1.8449E-05,1.85759E-05,1.87045E-05,1.88348E-05,1.89669E-05,1.91008E-05,1.92365E-05,1.93741E-05,1.95135E-05,1.96549E-05,1.97982E-05,1.99434E-05,2.00905E-05,2.02396E-05,2.03907E-05,2.05438E-05,2.06988E-05,2.08558E-05,2.10149E-05,2.11759E-05,2.13389E-05,2.15039E-05,2.16708E-05,2.18398E-05,2.20106E-05,2.21835E-05,2.23582E-05,2.25348E-05,2.27133E-05,2.28937E-05,2.30759E-05,2.32599E-05,2.34457E-05,2.36332E-05,2.38224E-05,2.40133E-05,2.42058E-05,2.43999E-05,2.45956E-05,2.47927E-05,2.49913E-05,2.51913E-05,2.53927E-05,2.55954E-05,2.57993E-05,2.60045E-05,2.62108E-05,2.64181E-05,2.66265E-05,2.68359E-05,2.70461E-05,2.72572E-05,2.74691E-05,2.76817E-05,2.78949E-05,2.81087E-05,2.8323E-05,2.85378E-05,2.87529E-05,2.89682E-05,2.91838E-05,2.93996E-05,2.96154E-05,2.98312E-05,3.00469E-05,3.02625E-05,3.04778E-05,3.06928E-05,3.09074E-05,3.11215E-05,3.13351E-05,3.15481E-05,3.17603E-05,3.19717E-05,3.21823E-05,3.23919E-05,3.26005E-05,3.2808E-05,3.30142E-05,3.32192E-05,3.34228E-05,3.3625E-05,3.38257E-05,3.40248E-05,3.42222E-05,3.44178E-05,3.46116E-05,3.48035E-05,3.49934E-05,3.51812E-05,3.53668E-05,3.55502E-05,3.57313E-05,3.591E-05,3.60862E-05,3.62599E-05,3.64309E-05,3.65993E-05,3.67649E-05,3.69276E-05,3.70874E-05,3.72443E-05,3.7398E-05,3.75487E-05,3.76961E-05,3.78402E-05,3.7981E-05,3.81183E-05,3.82522E-05,3.83825E-05,3.85092E-05,3.86323E-05,3.87515E-05,3.8867E-05,3.89786E-05,3.90862E-05,3.91899E-05,3.92895E-05,3.9385E-05,3.94763E-05,3.95634E-05,3.96462E-05,3.97247E-05,3.97988E-05,3.98685E-05,3.99337E-05,3.99943E-05,4.00504E-05,4.01019E-05,4.01487E-05,4.01908E-05,4.02281E-05,4.02607E-05,4.02885E-05,4.03114E-05,4.03294E-05,4.03425E-05,4.03507E-05,4.03539E-05,4.03521E-05,4.03452E-05,4.03333E-05,4.03164E-05,4.02944E-05,4.02672E-05,4.0235E-05,4.01976E-05,4.01551E-05,4.01075E-05,4.00547E-05,3.99968E-05,3.99337E-05,3.98654E-05,3.9792E-05,3.97135E-05,3.96299E-05,3.95411E-05,3.94472E-05,3.93482E-05,3.92442E-05,3.91351E-05,3.90209E-05,3.89017E-05,3.87776E-05,3.86485E-05,3.85145E-05,3.83756E-05,3.82318E-05,3.80832E-05,3.79298E-05,3.77717E-05,3.7609E-05,3.74415E-05,3.72695E-05,3.70929E-05,3.69119E-05,3.67264E-05,3.65365E-05,3.63424E-05,3.61439E-05,3.59413E-05,3.57345E-05,3.55237E-05,3.53089E-05,3.50902E-05,3.48676E-05,3.46413E-05,3.44113E-05,3.41776E-05,3.39404E-05,3.36997E-05,3.34557E-05,3.32083E-05,3.29577E-05,3.2704E-05,3.24473E-05,3.21875E-05,3.1925E-05,3.16596E-05,3.13915E-05,3.11208E-05,3.08476E-05,3.05719E-05,3.0294E-05,3.00137E-05,2.97313E-05,2.94469E-05,2.91605E-05,2.88722E-05,2.85821E-05,2.82903E-05,2.79969E-05,2.7702E-05,2.74057E-05,2.7108E-05,2.68091E-05,2.6509E-05,2.62079E-05,2.59058E-05,2.56028E-05,2.5299E-05,2.49945E-05,2.46893E-05,2.43836E-05,2.40775E-05,2.37709E-05,2.34641E-05,2.31571E-05,2.28499E-05,2.25426E-05,2.22354E-05,2.19282E-05,2.16212E-05,2.13145E-05,2.1008E-05,2.0702E-05,2.03964E-05,2.00913E-05,1.97867E-05,1.94829E-05,1.91797E-05,1.88773E-05,1.85757E-05,1.82751E-05,1.79753E-05,1.76766E-05,1.73789E-05,1.70824E-05,1.6787E-05,1.64928E-05,1.61999E-05,1.59083E-05,1.5618E-05,1.53292E-05,1.50418E-05,1.47559E-05,1.44715E-05,1.41887E-05,1.39075E-05,1.36279E-05,1.335E-05,1.30739E-05,1.27995E-05,1.25269E-05,1.22561E-05,1.19872E-05,1.17201E-05,1.1455E-05,1.11918E-05,1.09306E-05,1.06714E-05,1.04142E-05,1.01591E-05,9.906E-06,9.65506E-06,9.40625E-06,9.15959E-06,8.91511E-06,8.67284E-06,8.43278E-06,8.19498E-06,7.95944E-06,7.7262E-06,7.49527E-06,7.26667E-06,7.04043E-06,6.81656E-06,6.59509E-06,6.37604E-06,6.15942E-06,5.94526E-06,5.73357E-06,5.52439E-06,5.31771E-06,5.11357E-06,4.91199E-06,4.71298E-06,4.51656E-06,4.32276E-06,4.13158E-06,3.94305E-06,3.7572E-06,3.57403E-06,3.39356E-06,3.21582E-06,3.04082E-06,2.86859E-06,2.69913E-06,2.53247E-06,2.36862E-06,2.2076E-06,2.04944E-06,1.89414E-06,1.74172E-06,1.59221E-06,1.44561E-06,1.30195E-06,1.16123E-06,1.02347E-06,8.887E-07,7.56919E-07,6.28146E-07,5.02394E-07,3.79678E-07,2.6001E-07,1.43403E-07,2.98676E-08,-8.05837E-08,-1.87941E-07,-2.92193E-07,-3.9333E-07,-4.91345E-07,-5.86228E-07,-6.77972E-07,-7.6657E-07,-8.52015E-07,-9.34303E-07,-1.01343E-06,-1.08939E-06,-1.16218E-06,-1.23179E-06,-1.29823E-06,-1.3615E-06,-1.4216E-06,-1.47852E-06,-1.53226E-06,-1.58284E-06,-1.63025E-06,-1.6745E-06,-1.71558E-06,-1.75352E-06,-1.78831E-06,-1.81997E-06,-1.84849E-06,-1.87389E-06,-1.89619E-06,-1.91538E-06,-1.93148E-06,-1.9445E-06,-1.95447E-06,-1.96138E-06,-1.96525E-06,-1.96611E-06,-1.96396E-06,-1.95882E-06,-1.95071E-06,-1.93964E-06,-1.92565E-06,-1.90873E-06,-1.88892E-06,-1.86623E-06,-1.84069E-06,-1.81231E-06,-1.78111E-06,-1.74713E-06,-1.71038E-06,-1.67088E-06,-1.62866E-06,-1.58374E-06,-1.53614E-06,-1.48589E-06,-1.43302E-06,-1.37754E-06,-1.31949E-06,-1.25889E-06,-1.19575E-06,-1.13012E-06,-1.06201E-06,-9.91453E-07,-9.18469E-07,-8.43086E-07,-7.6533E-07,-6.85228E-07,-6.02803E-07,-5.18084E-07,-4.31095E-07,-3.41861E-07,-2.5041E-07,-1.56766E-07,-6.0954E-08,3.69993E-08,1.37069E-07,2.39231E-07,3.43458E-07,4.49727E-07,5.58013E-07,6.68291E-07,7.80537E-07,8.94727E-07,1.01084E-06,1.12884E-06,1.24872E-06,1.37044E-06,1.49399E-06,1.61934E-06,1.74646E-06,1.87535E-06,2.00596E-06,2.13829E-06,2.2723E-06,2.40798E-06,2.5453E-06,2.68424E-06,2.82478E-06,2.96689E-06,3.11056E-06,3.25577E-06,3.40248E-06,3.55068E-06,3.70036E-06,3.85148E-06,4.00402E-06,4.15797E-06,4.31331E-06,4.47E-06,4.62804E-06,4.78739E-06,4.94805E-06,5.10998E-06,5.27316E-06,5.43758E-06,5.60322E-06,5.77005E-06,5.93805E-06,6.1072E-06,6.27747E-06,6.44886E-06,6.62133E-06,6.79487E-06,6.96945E-06,7.14505E-06,7.32166E-06,7.49924E-06,7.67778E-06,7.85726E-06,8.03765E-06,8.21894E-06,8.4011E-06,8.58411E-06,8.76795E-06,8.9526E-06,9.13803E-06,9.32423E-06,9.51118E-06,9.69885E-06,9.88722E-06,1.00763E-05,1.0266E-05,1.04563E-05,1.06473E-05,1.08389E-05,1.10311E-05,1.12238E-05,1.1417E-05,1.16108E-05,1.18051E-05,1.19998E-05,1.2195E-05,1.23907E-05,1.25868E-05,1.27833E-05,1.29801E-05,1.31774E-05,1.3375E-05,1.35729E-05,1.37712E-05,1.39698E-05,1.41686E-05,1.43677E-05,1.45671E-05,1.47667E-05,1.49666E-05,1.51666E-05,1.53669E-05,1.55674E-05,1.5768E-05,1.59688E-05,1.61697E-05,1.63708E-05,1.6572E-05,1.67733E-05,1.69747E-05,1.71762E-05,1.73778E-05,1.75794E-05,1.77812E-05,1.79829E-05,1.81848E-05,1.83866E-05,1.85885E-05,1.87904E-05,1.89923E-05,1.91942E-05,1.93962E-05,1.95981E-05,1.98E-05,2.00018E-05,2.02037E-05,2.04055E-05,2.06072E-05,2.08089E-05,2.10106E-05,2.12121E-05,2.14136E-05,2.16151E-05,2.18164E-05,2.20177E-05,2.22188E-05,2.24198E-05,2.26208E-05,2.28216E-05,2.30223E-05,2.32228E-05,2.34232E-05,2.36234E-05,2.38235E-05,2.40234E-05,2.42231E-05,2.44226E-05,2.46219E-05,2.4821E-05,2.50199E-05,2.52185E-05,2.54169E-05,2.5615E-05,2.58128E-05,2.60104E-05,2.62076E-05,2.64045E-05,2.6601E-05,2.67972E-05,2.6993E-05,2.71884E-05,2.73834E-05,2.7578E-05,2.77721E-05,2.79658E-05,2.81589E-05,2.83515E-05,2.85436E-05,2.87352E-05,2.89261E-05,2.91164E-05,2.93061E-05,2.94951E-05,2.96834E-05,2.9871E-05,3.00579E-05,3.0244E-05,3.04293E-05,3.06137E-05,3.07973E-05,3.098E-05,3.11617E-05,3.13425E-05,3.15223E-05,3.17011E-05,3.18788E-05,3.20555E-05,3.2231E-05,3.24053E-05,3.25785E-05,3.27504E-05,3.29211E-05,3.30904E-05,3.32584E-05,3.34251E-05,3.35903E-05,3.37541E-05,3.39164E-05,3.40772E-05,3.42364E-05,3.4394E-05,3.455E-05,3.47044E-05,3.4857E-05,3.50079E-05,3.5157E-05,3.53042E-05,3.54497E-05,3.55932E-05,3.57348E-05,3.58744E-05,3.6012E-05,3.61476E-05,3.62811E-05,3.64125E-05,3.65417E-05,3.66688E-05,3.67936E-05,3.69161E-05,3.70364E-05,3.71544E-05,3.72699E-05,3.73831E-05,3.74939E-05,3.76022E-05,3.77079E-05,3.78112E-05,3.79119E-05,3.801E-05,3.81055E-05,3.81983E-05,3.82884E-05,3.83758E-05,3.84604E-05,3.85423E-05,3.86213E-05,3.86975E-05,3.87708E-05,3.88412E-05,3.89087E-05,3.89733E-05,3.90348E-05,3.90934E-05,3.91489E-05,3.92013E-05,3.92507E-05,3.92969E-05,3.934E-05,3.93799E-05,3.94166E-05,3.94502E-05,3.94805E-05,3.95075E-05,3.95312E-05,3.95516E-05,3.95688E-05,3.95825E-05,3.95929E-05,3.95999E-05,3.96035E-05,3.96037E-05,3.96004E-05,3.95936E-05,3.95834E-05,3.95697E-05,3.95524E-05,0
